wallet_address,account_id,deposits_count,deposits_total_amount,deposits_total_usd,withdraws_count,withdraws_total_amount,withdraws_total_usd,borrows_count,borrows_total_amount,borrows_total_usd,repays_count,repays_total_amount,repays_total_usd,liquidates_count,liquidates_total,liquidates_total_usd,liquidates_avg_usd,cluster,wallet_score
8738,0xa11b4c17f11c3517679477d218a2bc2fdcc6dd2c,1.0,7e+18,1392.9757390628813,1.0,1e+19,1562.95,1.0,5.467278196579266e+21,5454.913003093892,4.0,5.758871387676133e+21,5802.430742237824,0.0,0.0,0.0,0.0,0,75
8739,0xa11e98fbea084069c2cabb4233c68287d4141d34,2.0,9.7901308317e+20,985.7838244442289,1.0,9.790679848142496e+20,979.7090568314512,1.0,1.8829270814850515e+17,57.87093487764835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8740,0xa1220af17dd87fa40e3618964e64309ab9dc38fd,0.0,0.0,0.0,1.0,8.163577737430182e+16,16.34665405895038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8741,0xa126a2a819b3456b04cf36c820a80f56fd24dff8,1.0,4e+18,3.993765451028374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8756,0xa169fde834ed9517e9529e5307908d889ad1a685,1.0,2.47410181502222e+19,6665.908655203962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9019,0xa60b3b27139681ff7f5c824bb54f1b32480975f1,1.0,8.87e+17,0.8855531818699411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8758,0xa16beea3ecee1109f217cf444a6cbc759237733a,5.0,1.5440070188e+19,3206.351972911378,0.0,0.0,0.0,3.0,1193374043.0,1193.374043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8759,0xa1754f7c9f7faccc4e83c9c2a768b9dabeb4d50a,2.0,2.2516450077432555e+20,223.23421358180934,2.0,2.2548502688170197e+20,225.56126485178345,1.0,4e+17,84.0422607159713,1.0,4.001118400875006e+17,83.79789137379332,0.0,0.0,0.0,0.0,0,75
8761,0xa1872b9b494556777d2b3ac5e699cf7fb377bafc,7.0,1.915947015070446e+22,46782.19552372322,7.0,2.222260877643536e+22,18153.338954902196,11.0,3.0340000000155687e+21,18622.315873304426,20.0,3.0598908839463276e+21,19025.311637893003,0.0,0.0,0.0,0.0,0,75
8762,0xa18acaaf849e7a99cbf87c1e894e0e01fdd3b886,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.637116640358072e+21,4628.732329319986,19.0,3.961183259741012e+21,4026.865482303495,0.0,0.0,0.0,0.0,0,75
8763,0xa18f64987f2d10d0e7bee348c6bc66648c6c63ee,2.0,7.629799828e+19,31.938900296308333,4.0,1.5265199556627464e+20,63.252666374008655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8764,0xa1932d804e85ae3b80a2a47446e98e51d65d877e,5.0,4.17657393274e+19,10323.168860726571,1.0,1e+18,245.3874484259097,5.0,6010000000.0,6010.0,8.0,6226399695.0,6226.399695,0.0,0.0,0.0,0.0,0,75
8765,0xa1998b821c37519889af52f95d1b9dd0d5167d6a,1.0,3e+21,2977.5466452055234,2.0,5.173380182050684e+21,5135.829121794395,14.0,3.6000000000049e+19,13997.150173102598,7.0,49003702.0,4756.160103628898,0.0,0.0,0.0,0.0,0,75
8766,0xa1a1650c7c04d16330b03274aa017bd45fdf7d87,0.0,0.0,0.0,1.0,7.256616310199681e+20,731.1106277168566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8767,0xa1a5ba480fb12fa0219c75f1b617171cfe7081c4,2.0,3.244192493955119e+19,1088.4347126554073,1.0,2.7425904762030182e+19,27.41205111024448,1.0,6.343016631877897e+20,636.6520177843396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13760,0xfddc7e83ea04b77e2192c9082f6c6b3c2216e760,1.0,6.575358372646881e+17,0.6673758423838776,0.0,0.0,0.0,1.0,1e+18,0.3379903667829599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13761,0xfde1dfbac99f22cd6af8fbb9e715d0472cd307b3,1.0,5e+18,4.999903502208314,1.0,5.022556281126857e+18,5.040320181824512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13762,0xfde5cff51e4ec5495a86cf8d1b1f7b915eca02e0,1.0,1e+19,9.984683497403896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8757,0xa16b9ff1793abe554a26a4a87fc9ba0533bd2d82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.000023796630356e+17,0.5908423510811651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8704,0xa06a78e817524d0a39c8eb2935a9b132ce2b70e8,5.0,2075075442262962.0,0.4653553953554113,0.0,0.0,0.0,4.0,2.4635319644530874e+17,0.24522907993291615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8705,0xa06dd7ae30effce6d0aa7fd0fe1a0cd4a1329e4d,3.0,2.0483495394420817e+21,3048.193379503841,3.0,2.0606195509687566e+21,3059.4153133900018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8706,0xa06fd65b9b2bab36871b39ab3c50801933125e34,1.0,2.243478786e+19,22.234272350045206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8707,0xa07006453d0d17867b04d24889f8cd017d019ca1,2.0,9.353426948263846e+19,94.17160229339527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8708,0xa07008b4d07afcbcb28154960c9578d60fd6fa1a,1.0,9.375787830922117e+21,9347.065102564096,1.0,9.376557432402406e+21,9253.529224789327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8709,0xa079039a61b234e25a1cf63bd61ce186e8382488,2.0,9.768343887841816e+21,9636.347447073927,2.0,8.01e+21,8068.110168589711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8742,0xa12e5c9aad1ba629438696d1ff9dfa275f41c439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0009e+19,10.04496482146059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8743,0xa1349cde05c534e747dca402eab1c901121890d0,2.0,4.729690690165262e+20,942.2858169354048,1.0,1.8034669245165094e+18,467.2765656763236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8744,0xa13bc3569bdbe1fbc82876521a713611561bda09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4765910260660896e+20,148.56562154723153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8745,0xa13fd08b9e873da32b3008f071638e31c2ea4534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0130419873621295e+18,1.0086149873442272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8746,0xa142ab9eab9264807a41f0e5cbdab877d204e233,1.0,5e+18,5.007214495159048,2.0,1.0007403184871737e+19,10.02358731620214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8747,0xa143d719a4236204e09f69c3c25e221242abe570,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4726985374.0,4726.985374,11.0,4749735644.0,4749.735644,0.0,0.0,0.0,0.0,0,75
13769,0xfdfdcf3db2073317959a47ffe92894eb9d4a92d2,0.0,0.0,0.0,2.0,1.500000000000749e+22,22594.033628493824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8749,0xa14f480a29eacec6a92d77de12f027634bbecc0c,3.0,3.003644001e+19,29.930975327930373,1.0,1.1180829766245161e+20,111.93581371439599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8750,0xa1573f794c97ac60396cf222315a2c73a4f7c2e1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50000000.0,50.0,2.0,50001971.0,50.001971,0.0,0.0,0.0,0.0,0,75
8751,0xa15a35f0567725a7805fbc9b936ebc2bafad6461,1.0,2.4000569e+16,5.358971760669142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8720,0xa0b9bdcb2bb5925eae5a6ccdcaf2ba83401634ea,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.093338473555862e+20,2140.185193719269,13.0,5.998893739949493e+20,603.1777821129214,0.0,0.0,0.0,0.0,0,75
8721,0xa0c2b6d759fca871fa8de3184ab6ae773363eecd,0.0,0.0,0.0,2.0,2.094770490593666e+18,2.1149080380841334,1.0,1.5192650760354085e+19,15.387259741036676,1.0,1.5194016845631551e+19,15.384994536403388,0.0,0.0,0.0,0.0,0,75
8722,0xa0c39f6d8de3707a513bb1e8fa55f73d0cf5d18c,0.0,0.0,0.0,10.0,5.477475464718352e+21,5550.088035183261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8723,0xa0c8b1eb8c096f660f6fe4ff3bc0ffcf12b9c0f7,1.0,1.9871330571378102e+19,19.844544588137904,1.0,1.9958125811059892e+19,19.877164189256785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8724,0xa0c903f8795172a7915e68f5c06df10846d938d0,1.0,4.3116094734803e+18,77.46909491579567,1.0,2e+18,35.93511675502614,20.0,1.0250687383165469e+19,13355.595783879902,26.0,11035864785.0,11035.864785,0.0,0.0,0.0,0.0,0,75
8725,0xa0ce01d0b153d588e119489f041da3613e397c98,0.0,0.0,0.0,3.0,9.217031645471685e+19,182.96865821647552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13765,0xfde82b500db4329a72f9d0a6c04bf7b59091fcd6,0.0,0.0,0.0,16.0,5.971839085400299e+20,636.1983753414065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13766,0xfdf9c91fa7157eba9fa6b85a923585c0d0b9f6e3,4.0,2.511001400000773e+22,32999.59381821803,2.0,15702426622.0,15702.426621999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13767,0xfdfbb7bb1a8c9170729e4da73c73bda3e85469a7,7.0,1.6197284421680345e+19,33.9301433397041,3.0,1.399694513249808e+19,32.688258901325234,1.0,17000000.0,17.0,1.0,16940000.0,16.94,0.0,0.0,0.0,0.0,0,75
13768,0xfdfd57aebfc9453ffd6d5c34cf8fa57d961a70f6,13.0,1.54922631122535e+20,129.51194646271566,10.0,1.5499044099586654e+20,126.16170451045643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8748,0xa145713ef23088e42ddb26591d0ce7562a96e055,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.322995814680845e+21,9330.748625916372,4.0,9.567189242914305e+21,9610.065313764488,0.0,0.0,0.0,0.0,0,75
8799,0xa225b77f5d320bc831d05b110037336e228779f9,1.0,7.00139926e+18,1871.992937589743,1.0,7.001528319447405e+18,1615.270611222235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8768,0xa1ad8563e0cb1187370df41ca46a7c097b400d84,2.0,1.3960913965957364e+19,13.797224498500354,1.0,1.4127614639068408e+19,14.278618317329293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8769,0xa1b188cda9b570ab15483b827d656516ea35a102,2.0,1.5e+20,149.40685651449053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8770,0xa1b52bd57f3c440a62174f79ceecf0c6ecd35a3e,3.0,2.004835354e+19,19.978948130829206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8771,0xa1ba4666daddccebabd7b15e6cb46bf48de5b5f5,2.0,1.01e+19,24.178996189141564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8803,0xa2382d2c0f5c3eab3015827e6be407e53f5876a0,16.0,4.17978901261063e+21,4175.636117747404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8804,0xa24009a666a0ca097353c392256220a1f5f68c13,3.0,9.99830203691e+20,1999.5753656153693,1.0,500000000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8805,0xa244e256a011aed9ebe5056ff1441f64db045ca9,0.0,0.0,0.0,4.0,991612897.0,991.612897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8806,0xa248c8099d6763f5bfa7822677c367a568047bcd,6.0,3.374895311543617e+21,8882.453866766338,5.0,5.382302234056595e+21,9817.953901994364,6.0,6.345865000000019e+21,8734.470044744494,4.0,1.347008873642764e+21,3341.9044832226436,0.0,0.0,0.0,0.0,0,75
8807,0xa2495fac7024f1c2c9255f8b67bc535d5405bb60,0.0,0.0,0.0,1.0,4.842001344034427e+21,4846.9647748757525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8808,0xa24e92b27556d79e741f0feecfe25cf00e31d273,0.0,0.0,0.0,2.0,30000.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8810,0xa2554fadb1fd83208767c4ef970ecd2fdf01813f,3.0,1.379649e+20,138.32626753805087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13763,0xfde695f57f1800f6a6012038ba6263f436b3cf68,4.0,3.047403704543588e+20,152.4539429178898,1.0,2.3225184454875965e+17,43.1735106243413,7.0,6.435589318798845e+20,668.6822718004944,3.0,1.1774370855453277e+20,118.85573928279013,0.0,0.0,0.0,0.0,0,75
8812,0xa273c9e6d2fca12944dcb84f0b65c6ff29af7622,0.0,0.0,0.0,2.0,2.716340770905e+22,27381.486551136688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8813,0xa27d4ce86629a0575438d12c8d432685b984230c,4.0,2.3872877039e+20,240.47449169584658,1.0,2.3946454597684104e+20,237.29051770095776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8814,0xa2840c5eee7a2fb6e246f5c11b3fa07e15c9d130,0.0,0.0,0.0,1.0,6.054778521739767e+18,6.046434855625158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8784,0xa1eaaec102f34a9ee1795af106925451e84b8cad,0.0,0.0,0.0,1.0,1.9980509375394157e+19,20.028696050396785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8785,0xa1ecb620b1630eda10eadc7b25c67789b67b7aec,2.0,2.3234794994272702e+20,232.9072884420392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8786,0xa1ed93bf44ba35f1e8ebfb4d104a0e109337a5aa,0.0,0.0,0.0,2.0,2.0000000516466774e+17,36.50304830105141,1.0,5e+18,4.999153753352065,2.0,1.0005616207427326e+19,9.981143579991507,0.0,0.0,0.0,0.0,0,75
8787,0xa1efa0adecb7f5691605899d13285928ae025844,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3987920137569733e+22,24714.338260995086,6.0,1.397082878389338e+22,19279.917709823672,0.0,0.0,0.0,0.0,0,75
8819,0xa299350ac28d002b92c1a2c5af1a917d2c04aa21,1.0,1e+20,100.20480929830914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8820,0xa29d52f540a5770316cc207c0891d87e6cd7b371,1.0,6.881744684761926e+20,689.5430249394949,1.0,6.885119989905884e+20,682.861484937845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8821,0xa29e9c2c143ccb4d75a5eb7b412695d64a3e04a7,1.0,9.571774261634058e+18,3.144402307804856,1.0,9.574111719089713e+18,2.1777596107699675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8822,0xa2a2425b245c974c38046fab0ca46d1d376f8caa,2.0,1.2310729751803228e+21,1550.0263860821947,2.0,1.2541565828237807e+21,1574.977129914889,1.0,4e+18,725.3200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8823,0xa2a8f8d113db565080adfaa6a9985472884cad91,0.0,0.0,0.0,2.0,3.3996727485541076e+20,342.2969705509685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8811,0xa256164acbd62cfe7df1f75bc01e0fcec43f4ecf,0.0,0.0,0.0,1.0,2e+18,2.0230416860266422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8772,0xa1bd817e13ed6bb524ed491cff76c83afec773ac,2.0,5.379857756541202e+20,540.4983840520806,1.0,8.322620082794095e+20,838.6956552892532,1.0,5000000.0,501.7236899645,2.0,5001105.0,421.4829214967928,0.0,0.0,0.0,0.0,0,75
8773,0xa1c0534ee785a30455fcd45bbdee3a6b6227632d,3.0,2.215259190363885e+19,669.2167474417241,0.0,0.0,0.0,1.0,210712261.0,210.712261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8774,0xa1c689ced3456483e2df741a6704bfea1542a5ff,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000000000000000.0,0.7043400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8775,0xa1c86fa431f0462e86826d7a971b70cc7b92dc72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24820499.0,24.820499,1.0,13054395.0,13.054395,0.0,0.0,0.0,0.0,0,75
8776,0xa1d10c6adb312bc7f1bf6ed303c203bb41ef2c4a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14752207999726.0,1414.7579518730126,471.58598395767086,0,75
8777,0xa1d1768617871afa1623fc1c477443cfaa3fb60f,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.02e+19,116.93932964144847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8778,0xa1d2ae90d7b1f5910f332daa89911d84e5d26eda,1.0,1e+16,2.075207956878323,1.0,9999999998917516.0,2.075207956653685,3.0,7.590528343796476e+17,1.066508646103689,2.0,3.057270453688971e+16,0.32425751965461946,0.0,0.0,0.0,0.0,0,75
8779,0xa1d2d8651b7ea25e09eca4d75ab4579e0424aaa3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,620089412466.0,129.6399059896519,64.81995299482595,0,75
8780,0xa1d3c765e9a9655e8838bc4a9b16d5e6af024321,3.0,6.301000026367177e+21,11653.343755019067,4.0,3.151975800033218e+22,37045.18443758545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8781,0xa1d61cc13cc643d3bd1d8a04c6f9156b2639f15c,4.0,2.48186282965e+21,2470.8590500341143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8782,0xa1df7157e5eb60c4f9bcffb6a2f725a4b6492ca7,15.0,1.5839142158913973e+24,1818970.103493822,2.0,4.486672184500449e+23,186104.53501923924,23.0,1.1084068350859671e+24,1114156.204862448,17.0,8.790947716461e+23,893075.4250666117,0.0,0.0,0.0,0.0,0,75
8783,0xa1e6a1fcad35cf225301fde2f37113fef7ca8052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10860311511252.0,6809.71132883983,6809.71132883983,0,75
8798,0xa2237168b61aabecfa5652ab2095df95efa388e5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.859920456509001e+21,8857.807024696076,3.0,9.32791110434467e+21,9362.560735285322,0.0,0.0,0.0,0.0,0,75
8753,0xa160a4d246398ad9dab9dec42478f86568b009bc,2.0,7.677252335544e+18,20.471921208062586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8754,0xa1652e91ea8d0aa9fec82bc781fd98c89041e008,0.0,0.0,0.0,2.0,4.125364282244392e+20,833.8665098283132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8755,0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,4.0,3.26e+21,889608.7146708105,7.0,3.2600028950715706e+21,759540.8187432741,3.0,3.934400000000001e+23,393086.4475147639,8.0,3.938881664186196e+23,396613.1517719792,0.0,0.0,0.0,0.0,0,75
8788,0xa1f07441c96c4a591c8da5183ca418be015c9880,1.0,1.52638477e+18,1.507363816212616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8789,0xa1f369a45abc43458c32a2b590d610f33abfdf52,1.0,3.83932e+20,380.2657095234596,1.0,3.840512507887928e+20,382.68676446631315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8790,0xa1f3d1759334e80423f5d678c3093e75fe62f5a6,1.0,9.6758727e+17,229.85781271146647,1.0,9.676176478232486e+17,297.41160154723735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8791,0xa1fb07d9f100365b62c3913bf4cf1c6ede950be3,8.0,7.034777257940638e+19,15140.986118975077,2.0,8.000000004236761e+19,13776.000007295706,5.0,1.3363672239645607e+22,13360.246023498214,3.0,1.3933850140762308e+22,14083.584586323701,0.0,0.0,0.0,0.0,0,75
8792,0xa1fb17c72c5a7ecfa4c79bb3f98c3ada5538f87c,1.0,1.2e+17,0.11953656003254473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8793,0xa1fb1ccf3bd712972b06a089c6c69fe342a52af1,2.0,2.0738170851152966e+21,2331.6788278969234,2.0,2.0808589574043638e+21,2326.0502354797686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8794,0xa1ff2676ffdbc6f7d3cb5f6fd3241cd411514eeb,1.0,5e+20,499.2833665906178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8795,0xa218a8346454c982912cf6d14c714663c2d510d8,5.0,2.258e+19,2800.950640841809,3.0,1.1211705267986704e+19,30.098072705104755,4.0,1.0051000000004e+21,1399.3007309640716,3.0,1.0358261534166369e+21,1020.4558603190039,0.0,0.0,0.0,0.0,0,75
8796,0xa218bd89e40f9da125cec8ffd7ad79a18578597d,4.0,6.303884000007e+21,13339.651289759133,3.0,6.409074117449702e+21,13403.097557416846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8797,0xa2191c3d5a8197708410dc8a22a9e4a07df94ece,4.0,3.606050128184397e+21,3584.385352858623,1.0,3.7043866750699323e+21,3747.8254461306233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8752,0xa15bcf6695aa600bd19deafbda74a0e02b225b96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39118825442.0,36.963832947812364,18.481916473906182,0,75
8626,0x9f5b79201cc2e0b562d5acb1c269f40a6118abe8,2.0,8.339769999999999e+21,8300.668295552758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8627,0x9f5e7074f578b4402dce723bf580eaa899e5262c,1.0,1.735271e+20,171.44319117068412,1.0,9.971022081469077e+21,9975.542930037318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8628,0x9f60c3e3335759444ea12591ac5367ab4349138d,0.0,0.0,0.0,1.0,9999999954907308.0,1.865198532800982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8629,0x9f6208dc0fd227283d600efe64bd93f5d292c97e,0.0,0.0,0.0,1.0,9.936944253459936e+19,100.27396965520889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8630,0x9f67f8a477efbc46548b9bf13dbd7646487c9ea2,1.0,5.907223e+20,590.9464285630687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8631,0x9f68c18be4c5e225d0dffdd46d2f97b296dc4db9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4e+19,40.66884295006042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8632,0x9f692b1f200741e2913ccc0e233e4adb4a5c464a,1.0,2.0069761750700225e+19,19.99693556800139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8664,0x9feef0f8e8f7798d8c54befc9f6e8e782d6ff4d7,2.0,5.498372453392915e+16,260.0761485763064,1.0,243107590.0,243.10759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8665,0x9ff1cfad4eef2caf3a3fc580546168b8008c6bce,1.0,1.20585382e+18,1.1913725693920991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8666,0x9ff30e77b6a0398991387f90056a5db403784828,0.0,0.0,0.0,1.0,1.000000000624145e+19,1780.8085185707441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8667,0x9ff78aa569621a29c32d844d033c7cbd2e1da7f4,1.0,4e+19,39.75449502965248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8668,0x9ff797e6076b27d9218327ebcdb5e4faf41ce800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e+21,997.6905641893449,2.0,2.4e+20,241.4897195604189,0.0,0.0,0.0,0.0,0,75
8735,0xa1003c64f9c8c6f586b9158a3c1d89766965a272,1.0,3e+16,0.029910902350361014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8670,0x9ffa1ca74425a4504aeb39fc35acc0eb3a16a00a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e+18,8.218482685958335,2.0,1.0040731390649903e+18,10.525814118773281,0.0,0.0,0.0,0.0,0,75
8671,0x9ffa9cced03b6b0bda116ab14be5ceda2db0e9dd,7.0,1.2303941324058228e+20,75.8026659755258,1.0,307162.0,29.840563365052386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8640,0x9f8d7a657b8d307dc22c5900b20024e6f422a147,2.0,5.5608406703e+20,556.4750248030399,1.0,5.577766244819813e+20,554.342965115076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8641,0x9f8e83e434092fd7df3fe2fc52d42f0252e60311,0.0,0.0,0.0,1.0,1.6908141191139446e+18,1.6961793280587347,1.0,1e+19,10.031731512554448,1.0,1.000002889007528e+19,10.031760494302304,0.0,0.0,0.0,0.0,0,75
